id,score
11867,0.19029880636260282
9323,0.19013570656861026
10280,0.1497563645774208
532,0.22154472079583723
935,0.20765489761375253
11101,0.14253189967378924
9826,0.11969788315499492
9879,0.19861568226976534
7095,0.20578448168085264
627,0.19641022030048705
602,0.25310467427733496
9566,0.28332724441711843
10545,0.20529697170831415
9894,0.26072228353782373
11543,0.19626288144966964
9268,0.19695175081773966
9327,0.2003713810610531
11228,0.2704143163381199
10779,0.2569953065079357
9294,0.20105330148148642
1645,0.20602158482461497
2925,0.21572880357346
3595,0.18610348295479495
12123,0.2933569699569649
10830,0.25692449412038093
3573,0.16986899620456855
10546,0.17382592147294335
31417,0.16976190985870618
10061,0.22614555567005876
10478,0.19217972706245756
238,0.2444722842649328
11134,0.19998152525772103
9303,0.2028572712212414
11015,0.1846245485875052
9306,0.21823983274967504
10723,0.21627098910886774
10987,0.217350276234304
981,0.26449965884557697
872,0.27622578066887105
2769,0.333185934848757
13320,0.36231924736553645
164,0.3845308799852677
426,0.33764676666055876
567,0.27493025370935864
3078,0.2220076891850476
213,0.36720704184939684
284,0.3348192179042238
239,0.363515243635382
4808,0.3395704033427921
289,0.31760242365318
963,0.30493415911940835
11113,0.34753480409332804
6620,0.22455552694088896
804,0.24838817843869979
630,0.25479120682916906
770,0.3777130175562725
599,0.3662931177662418
15,0.19861717155724556
62,0.3669120077575532
705,0.33464837498614186
223,0.3373551723666295
303,0.27034092018945377
4174,0.28614914816355114
8356,0.22962870519686335
381,0.24413072882244652
10907,0.31198891165387177
1939,0.23613540663381047
198,0.30184411730214833
1712,0.2850099393497404
220,0.3012089545247052
3085,0.36678735805767826
1585,0.3204765827510998
3083,0.21222670197236465
900,0.2069325577469923
260,0.1781152473887248
10331,0.21726104309723987
488,0.3067867297836912
261,0.2621111241405492
11076,0.20032115849826368
9333,0.21031559174620182
9625,0.2211113669005821
14136,0.25335383701043557
6878,0.213729215309309
173,0.28066453410969816
864,0.24070698654925318
24795,0.22658427437281312
11224,0.29200458126597856
15947,0.26433235176725045
9078,0.3250110455249142
8367,0.24346465741586704
433,0.275802651918299
11360,0.30141613798319317
11114,0.29140495104899217
12335,0.23952965337350726
12092,0.33011978712528595
10948,0.33558232509123936
15121,0.20258799532248054
10163,0.18639140884048494
11159,0.1899970948161909
9591,0.19394548150339352
11412,0.24168049220080168
9716,0.26957714878790356
454,0.20266441807338598
10218,0.19505050859612696
819,0.22771963545817056
11238,0.20194262686603953
252,0.2819155851843296
16372,0.2956090752034653
11561,0.34169614455777114
11302,0.25117726285487396
623,0.23946234653530796
583,0.2632287830811881
475,0.1945592690851133
521,0.3774274936814218
88,0.2492677399271275
500,0.2608067717946169
792,0.2738676111022153
8491,0.26896014534194435
402,0.3257709430801213
10537,0.29358243131513595
11386,0.3173853565243556
9504,0.19600626818082836
15764,0.24368513787703552
601,0.22456697636154788
2119,0.3228207400252872
744,0.3340797470593195
1630,0.2793431338982418
11816,0.3031415955944842
11843,0.2426497036403651
10379,0.28345490318126965
2756,0.24059623100195146
790,0.2980666582753283
1103,0.3062164130517557
11298,0.19502730472820662
4480,0.20943046348612943
4481,0.3506252985722029
10765,0.20080537059781975
762,0.19381898419599997
531,0.23418925158972845
11216,0.3160837144662267
7452,0.2866972726018501
892,0.37674305078558246
1600,0.24115961040045578
975,0.1932259302152283
18129,0.29190762710822943
409,0.2660271925900115
38251,0.2008403851856385
10161,0.2184487774701035
1412,0.31576561039672657
14285,0.30140408164270416
2469,0.3947769075711949
510,0.36785329410045575
11455,0.3471055956911553
1891,0.3469712007593947
2493,0.3554358217037015
85,0.3891890862040196
68,0.29940264110975007
679,0.39814219670260886
429,0.3581803258500332
13446,0.3768363529423871
389,0.3624833220992016
947,0.37151599788008255
185,0.3822784776653685
595,0.37007713440147516
28,0.3179492155201651
335,0.3554671161938786
1892,0.3917536413644488
144,0.36131242331153596
1092,0.3134504111410456
769,0.3325846407595821
348,0.3603398518268454
766,0.31288507174165847
175,0.39695126012570536
11645,0.3333855864394684
10835,0.39213990101335294
539,0.393321147378302
525,0.302799387309886
240,0.30436181799358525
600,0.3568847718574401
530,0.281866096638968
279,0.34738824167022025
3109,0.35080093901909604
311,0.33090560662357155
1578,0.33822174072706723
703,0.3633531126880814
9549,0.36009409424879696
1398,0.32496304612030236
387,0.2159026360986966
9277,0.35552484132884116
343,0.260881539404978
490,0.3104550559070144
218,0.28172595395993005
763,0.3510350224266211
9665,0.3196965038233146
696,0.3386439969348718
379,0.3201100969079238
207,0.30114689101988823
37247,0.3414434485407953
1480,0.3488254192322848
9322,0.35475416248126773
826,0.30388698499679184
422,0.338010514414938
829,0.2450384293836464
828,0.3100815315170642
3090,0.261657611982287
9964,0.3769834850151663
3063,0.3510984710414158
13667,0.3561995657096466
694,0.3389158898173277
235,0.35486120113704567
832,0.3544117022827801
765,0.23415189903692696
5925,0.33162143316592113
11778,0.34303692426504423
137,0.2646523852682253
33,0.30706047468255904
982,0.3710517828891341
212,0.30969806158611723
105,0.30200217355347864
1633,0.34617165475562883
11202,0.2829046315300187
1554,0.3330948722421565
149,0.2609639844312991
8009,0.35125631804000035
903,0.3039217571500511
11673,0.3108476877067783
3034,0.36989749194939747
339,0.30595338871101785
10404,0.3234314873531969
914,0.31846945082986294
756,0.3054758388071809
288,0.27827113401376247
910,0.32385178062402387
2640,0.3321728787824376
16633,0.3059665663725957
665,0.26549743470869713
11031,0.34671021486696396
11314,0.32413293701261314
15143,0.32124377348401084
89,0.26744811225379567
10322,0.2720730947117944
783,0.2505351774948908
11257,0.30218262075590674
14370,0.27158287264324876
12104,0.29040159423432726
625,0.29580178612991165
830,0.3161884730843922
2323,0.3359882921702066
983,0.21581580890603425
642,0.3123129879329668
639,0.21109683966702264
8077,0.14950281911368032
814,0.15906349051741436
11449,0.20826552779709576
571,0.19702783379603755
8851,0.23554823066779865
6114,0.2406748832988434
229,0.2892607505059655
9529,0.2974718326395486
1598,0.21498716393712486
11349,0.3072129690627904
7340,0.33285634814205217
377,0.3075124412138753
653,0.18932254685184427
794,0.23510649508228615
145,0.28653707167691034
2212,0.3019428465146983
199,0.18624197451253574
7863,0.20070298157940375
12498,0.2691814844802551
9279,0.18483648075395168
20539,0.19417314487643336
11674,0.26923076028642107
1573,0.20414579584912554
152,0.31163514651141816
174,0.24401496929395822
172,0.2856430451782216
154,0.26427860920807916
157,0.25350252455552824
168,0.2378850578395132
364,0.3165208957152987
11967,0.15314420776777926
9086,0.19698274777734384
621,0.1578294856561033
9037,0.20089528510494034
8845,0.21451806754611213
578,0.23093139545203345
579,0.23211924827107505
17692,0.23409798104810386
75,0.3108081293832475
9390,0.26740736242176016
378,0.23491723166482154
2322,0.2459406216176126
9819,0.21450865133011432
3179,0.2988185761176376
4232,0.20298835470491744
9361,0.29020771669399903
2928,0.2062731810386789
10549,0.2201703305095085
8818,0.19647248185839822
9415,0.21279910236954952
9404,0.17737688450731762
9622,0.20077923248119417
8860,0.23374028540467087
9619,0.2711727536041876
4104,0.20651089927211908
1968,0.1683777924657013
66,0.19715720443131238
11419,0.32498271127383327
638,0.18112684101096146
9366,0.20520595425778954
9446,0.23471050679971242
9403,0.23728167294577998
10003,0.25095840356873816
884,0.1921213419840598
1624,0.21398672453958703
16052,0.1708803622055502
4477,0.19855068131182896
9405,0.2723670312086624
9360,0.23124045060490733
9434,0.18586581468470442
9611,0.1875755811559332
10357,0.25830532321247696
816,0.19547090963059663
2163,0.18444927882675927
18,0.1975735806115011
2058,0.2191240468702951
330,0.19745856678396131
1701,0.0950193246853818
1639,0.19677600076393476
415,0.3262697747996643
11970,0.1997207729673994
8874,0.276014382896701
266,0.19891145347255035
607,0.3166245992452016
686,0.18559663501215526
4421,0.2501226437952695
9387,0.1557446730051321
10603,0.17890302068409122
2142,0.16774231239121254
8413,0.23924896269970183
10336,0.19639975154030231
20737,0.22597049120553026
9413,0.2490225072582735
8834,0.22673856349883864
4961,0.2360794340664507
9772,0.18285480430866333
6072,0.19051262156480026
1669,0.24234239872552982
468,0.2706926590272966
10806,0.29200920168674266
9433,0.23968660392878127
6623,0.2147986620787636
2118,0.1959009970603277
978,0.19640227959153736
9437,0.19928534281809207
10351,0.24263819588164823
2649,0.2105976415830612
10155,0.17398569542458256
68924,0.27749289439485325
2255,0.23320138558198025
9427,0.3086847267381335
3597,0.2121058578442017
1813,0.2245271465539186
9827,0.1920007914592077
8067,0.2281525971329479
10890,0.21028837074182152
1281,0.20413555813731998
11975,0.27088247975056906
4995,0.19861412933300812
9281,0.24113128798450478
563,0.26539679555279594
10215,0.19348016630134193
9823,0.18418609257225182
37165,0.2121515276587128
4824,0.19373660226613088
9444,0.27474161345569564
9414,0.20592100071062014
8078,0.2091254344372772
11831,0.1878112912776292
2639,0.19221354179307004
9714,0.23099429191073728
8197,0.19686277851190528
6283,0.22604389374178613
4233,0.3375918148059094
10217,0.1896996424560038
714,0.23468764450098703
9922,0.24945859484495367
547,0.11573582961783477
184,0.21356215185040428
115,0.14650669825050616
586,0.18614236435845005
2666,0.24476556935200572
11258,0.20222079259054734
9490,0.3008948005153423
9411,0.23037064259617354
11220,0.1904216369738625
6116,0.19077831208019316
9457,0.22492548962026188
11702,0.2221310800727804
11568,0.21156998535182686
11003,0.1950668014736472
10153,0.19483214053556844
2898,0.21019398339537146
9558,0.235738989874469
11808,0.19313151199123907
9313,0.19332435429846087
617,0.223914146009018
5910,0.19256514298472913
2157,0.25852727372014894
8838,0.2050442719394725
795,0.2536738794044343
9469,0.27518478773267185
9449,0.20168687419473413
10622,0.1274397076493258
10216,0.22458360215805806
9448,0.1886872923259629
8656,0.24683938646614426
18937,0.21022789938344802
929,0.19488544317036013
1878,0.20335768883277408
1965,0.1986321758587071
6068,0.2107264792575108
15037,0.1930532358793435
21334,0.22836515529599596
10674,0.19267217545320212
846,0.2825685594359856
3050,0.19772034468292485
1389,0.284899327092636
11020,0.25720436029304133
9464,0.2347054688845038
95,0.3020385706434008
944,0.20837627474976989
11551,0.1287167307116724
473,0.2526025383667135
544,0.306233215989336
10513,0.1817321905153785
143,0.2671672939017934
28580,0.220202707382572
887,0.2286667047555176
11426,0.20672868358603527
654,0.29561469115737626
1725,0.2645047454926407
10633,0.33234468775263837
17917,0.3155370461387117
3116,0.29625514968810823
1051,0.270099937492289
1366,0.27614349266659843
12102,0.28399352227503927
16619,0.31218267329807603
9443,0.33709238897599664
11050,0.2854898622367383
606,0.2810648893296864
746,0.23915438838553116
380,0.25765941869421255
403,0.24199112973717482
11485,0.2978027497518255
13820,0.19714392161378788
13597,0.21065768599327342
2108,0.1912012637457317
10014,0.16123303703982952
10072,0.2501328763541089
10131,0.21848624488812726
10160,0.1981700076303439
11284,0.21497124102414497
4488,0.16693301719582276
9725,0.199317522989301
9728,0.17447886505271834
9730,0.14704385788644098
9731,0.3226063486526645
10225,0.245414125718802
10281,0.15522414387434877
10283,0.21038521607838956
948,0.18088875450809283
11281,0.21762511338770296
10676,0.2032280418312881
11357,0.18257792711559534
11361,0.1708638584438629
10585,0.21707979207719363
11186,0.14556176911322732
11187,0.349644792480604
609,0.1361246126570947
11133,0.218526751188879
10306,0.2936642389575241
9552,0.2757054793209606
11586,0.24920525585048028
11587,0.2846267434535682
941,0.24685368030472724
942,0.32855290978281837
943,0.24578191296034546
927,0.19284871101617693
9340,0.27670312442203565
9342,0.3636564945360492
12101,0.2999870743489905
19,0.22940319504889853
165,0.23639043480882796
196,0.2126227162590654
551,0.19971746693639922
3170,0.2833200083195006
346,0.30915977649859505
859,0.21089076203544185
841,0.28337664219377656
11051,0.19123146932698562
242,0.195244098402581
9769,0.19073879219444584
9424,0.20828825334818563
857,0.20337653192626864
10957,0.23278293973892528
9570,0.19250722125348133
11164,0.2758716457674973
10122,0.17911538537928776
9994,0.2571524578709626
10439,0.20864443137982042
11158,0.21394137665107613
9354,0.2801981337387795
9631,0.20540435590377168
9820,0.18937728039933924
14013,0.28257721193768387
10849,0.21594617832957466
678,0.20168498645985988
907,0.1985017247363647
5961,0.25434087582276305
11974,0.34014395967347943
793,0.28597992367441744
9325,0.25693422306440683
10340,0.22387907934528736
10144,0.29011113101878144
10414,0.19288635015760047
10437,0.30098858891927494
12230,0.265319911483839
10693,0.20265638533256977
11335,0.20029670541303862
11135,0.23880127154944075
11319,0.24027223723140878
15969,0.2836062880823232
13155,0.2237696524622987
10249,0.21601898223303803
10882,0.2318235426947586
2619,0.19724904361578627
97,0.2906278457746019
11675,0.22585015989792903
6471,0.14837446620429734
9442,0.27307716907366963
11591,0.30749565571834897
227,0.2751107066697767
87,0.19522358074509197
123,0.20892242658914054
9314,0.20227153448185012
11336,0.19590189044477563
9980,0.23452928740112852
10657,0.27320582753851363
10489,0.27160835417515206
10823,0.20961745248737867
11497,0.1886574811851866
2907,0.2119712645733175
9454,0.20310458107968676
8688,0.2411345242979908
396,0.2382857196502222
14367,0.2218329284914004
11814,0.29306508984275287
11837,0.22511629580011455
11704,0.23374563635177253
11639,0.28635767439737125
4978,0.26144435229256263
10380,0.21526040219729728
11976,0.17198526430196268
15144,0.20223117300120397
11522,0.16773170906469703
11557,0.2875951341973654
11415,0.16477722002478518
8393,0.2060973871628649
9320,0.1938951467129513
10692,0.1546376741606141
805,0.1503053515314869
34584,0.20573054347923497
34636,0.2215105790286175
36647,0.20973882673258182
4011,0.28722870921219135
1580,0.23417382404203677
573,0.25583216650592144
5780,0.2640760615254538
506,0.25628402220800267
22527,0.3256917663660481
574,0.24731406891456023
11219,0.18535731007735842
845,0.21303331784875046
3682,0.21078313586147399
847,0.21959547805216723
117,0.2052189208542838
13321,0.27531945576710126
21734,0.19291085891725213
11462,0.2353044394814959
940,0.22628966223891386
10220,0.20503332942550453
431,0.23179841868626896
12626,0.20204416104442982
3525,0.2108137648087014
2028,0.22653828741083099
11597,0.1878771895637018
5971,0.30595690209746995
881,0.283666692402809
4478,0.19367230959780388
8195,0.20999159771195663
9877,0.22109236371898527
11071,0.334388304388091
1091,0.20764364866770163
10403,0.19706065213190924
162,0.2116628257366544
8916,0.17345294591540086
9429,0.296970226255
12159,0.2503228819446941
30197,0.21529558894353712
10156,0.20490925785558084
10377,0.1560423436621728
9713,0.24690600896579493
4437,0.18515511426187956
1955,0.1841213817776338
11932,0.20703817363223828
6435,0.2269556766523179
10683,0.22042911349755046
9445,0.4003531632951302
2657,0.22746416013293977
637,0.23941156873779945
8675,0.3821705905264025
9945,0.2158895636331442
73,0.2598244726699471
9882,0.1602352935513488
10663,0.17737809206348643
4518,0.2854295293523462
1808,0.20766377285521984
3600,0.20495025549020174
297,0.27495778727381265
11893,0.2720081394181368
14924,0.25427039742145374
19426,0.27894973468131384
12560,0.21738892972769658
9798,0.30698193684436875
14444,0.2312847505408337
9487,0.2751481542667175
9466,0.3176927794235358
666,0.22029596658649833
309,0.22431265374335688
692,0.20510716056302125
1678,0.2157320669779811
244,0.25262144575924994
10730,0.26285129349131314
9749,0.22863297679631556
9626,0.22770376451615984
10466,0.1913032058346881
707,0.19139663242678284
11954,0.1543455021735043
9336,0.139016430196789
10157,0.14047270055223807
12118,0.17194393462513538
10587,0.16730192487011272
11825,0.16784475883003108
11895,0.22520944960253633
9447,0.2106452978774052
10029,0.2725244463670982
11252,0.23768608137576414
10223,0.32289009464699436
9745,0.27659865132165196
200,0.20322478163595178
9837,0.29626161652215544
11545,0.2107800577632803
1934,0.20146553320442692
11881,0.23885475924188912
8879,0.21950740704583388
1369,0.26460171510501707
1368,0.2584750526674388
1370,0.18647142941717978
10303,0.2878324946467886
9326,0.26210697596187243
10328,0.26129203003700285
11285,0.17581482893209024
1367,0.29598219626359534
1371,0.26053254828704964
1374,0.1869986300848461
1375,0.240838891571218
15196,0.2035984179971819
11904,0.20404492980783479
15596,0.2833808847931781
1885,0.24155307854125552
8856,0.2163716235622793
10495,0.19535038958027695
5825,0.3073049532770629
9489,0.23572552904931376
8741,0.2936215681512721
9276,0.2814941380699322
9822,0.21746762696227367
10312,0.1980730988887229
9441,0.19796578572016482
9422,0.24001142665536956
14709,0.20923871727140517
9423,0.18677156891765423
10658,0.26592225830506555
6917,0.2961791083453522
11815,0.18252631665520885
9426,0.3025850427506871
10344,0.20496030147978328
30497,0.2566721978234647
16337,0.19457254171913488
12151,0.30421961586131785
192,0.18969048407430858
10013,0.18547215212702023
9671,0.2628722429905731
9396,0.19887840629982775
11873,0.24112001287029497
10015,0.186595524862517
8388,0.23759911173744874
10722,0.1927036830218463
11167,0.18453357678369042
2112,0.22082229460601566
16306,0.1951867246033797
11622,0.20769456427604924
10207,0.3025662863590007
13466,0.22483534307799136
1542,0.21009120799867345
8224,0.19813141243682528
1847,0.15065679123311515
8913,0.2526925305844295
10906,0.2023908142266606
8769,0.18711777719472003
15856,0.18453857434105253
5919,0.2552633897744029
2362,0.18468701650835317
10803,0.22228752575209085
871,0.24747956111163139
1685,0.16799576788989123
1705,0.19670479865816953
1688,0.16616569897438319
1687,0.18946886081328235
9535,0.19701277769534287
796,0.18557632422344744
100,0.20522275749644506
11772,0.2030993551529845
9540,0.08632832251758839
1641,0.19070016312960528
10212,0.1913435207205913
10354,0.2825446860391017
16520,0.18989956023300697
11374,0.3634718958885146
603,0.24682712423325984
4951,0.1985583392637932
11660,0.20855729530514305
9430,0.19681231262902307
11355,0.2505277366660244
6522,0.193637069072919
22826,0.1714590250674206
1902,0.1987646798117748
12596,0.18062205653690136
9451,0.1946663374800648
1844,0.22813728187532198
6552,0.20318103683110164
8592,0.1906382709966931
564,0.22657023197224335
1893,0.24409627235054554
15849,0.2126198025626551
1924,0.3010074674428531
8536,0.1999603212276668
9531,0.211696691740661
11411,0.3015687694819662
138,0.24038543345860772
3035,0.24243045685926556
13666,0.163746439175681
36685,0.21658611474043304
10785,0.29779392813374717
8974,0.17065249987971215
11549,0.1808704524565878
509,0.190219152831192
1090,0.2333760621039668
12117,0.18816192361147685
817,0.2293036175551924
14283,0.3642607893411441
37135,0.3090288053358977
2275,0.21580637274645467
10376,0.33250532219837253
104,0.1893735005579559
9032,0.2328443374147674
9421,0.154327089645294
6488,0.2576768543747608
9473,0.20707951568392186
8487,0.253121962701199
10279,0.27778631721619007
2105,0.210904989301105
1073,0.301299009222947
2667,0.19134329931450558
345,0.24836493391531458
9825,0.24212449217998652
620,0.23533686913830423
2978,0.20149164539911216
11618,0.20694609979625567
332,0.21911316068765546
8914,0.22221776615501135
9824,0.3104912626499691
4806,0.30713484317218737
247,0.3532557216050085
10056,0.30540441684631925
967,0.2017250447635163
802,0.23190751631870646
3175,0.19893638993967308
147,0.20522293517930898
1628,0.1910748479841476
11120,0.32820013295710987
10136,0.19639469274615626
873,0.20205245223805024
11416,0.27222634532231316
10776,0.19553158658919856
30890,0.19166115355369476
10386,0.20423889206930262
745,0.21127770999566498
913,0.20323592534096532
11353,0.19624082275147192
17707,0.19162777460555874
9781,0.19602626284700267
10552,0.21648571667005567
9267,0.17672834566939377
10766,0.2195841066356722
10768,0.29259574189492804
813,0.21620271398941113
2665,0.28445017483213647
9406,0.185916552158503
11418,0.17630822635526097
11153,0.23986180523722125
2280,0.215292426870228
11077,0.23626521565878641
28597,0.310910928832284
10396,0.11356810301180621
9944,0.20638933425652378
850,0.18985357260306437
10154,0.3362593883143136
10366,0.20688133117631954
9349,0.18866925588938743
10494,0.15736661431384652
11963,0.1995997455578412
9096,0.18544954607520087
1911,0.20235823477304402
2900,0.2023480378123517
10307,0.19041118678212177
11601,0.23340881813068995
1075,0.21890987708952278
12105,0.18331283288699274
14,0.30538025703997607
11001,0.19125352318388383
9453,0.27866316045010425
704,0.22735455766705284
11797,0.28515821660199325
17887,0.21177209088887666
10669,0.2194181327044799
11527,0.23282695581573376
28032,0.23708154528273567
10975,0.19923368175950942
10974,0.19597442608595192
10398,0.20789320685652082
6415,0.20840875226180985
9638,0.17868253082224764
10576,0.1625053339003413
11712,0.20415111286819967
226,0.20747923120258677
10388,0.2733820452692632
9346,0.29688462182449893
861,0.31279401543053004
14412,0.256158430585461
9377,0.19132196654010594
11901,0.24512904069087127
4929,0.29859380478224357
11230,0.25782543227881644
8416,0.19097567609547436
11054,0.25299266809773785
851,0.313560533912451
16642,0.2534024948317583
3767,0.18910995581822707
535,0.3088160646465623
1654,0.29341087058158055
658,0.26911243907145604
657,0.24871085697068956
646,0.19916887803032526
5689,0.19360030491055943
391,0.20428808319271374
8052,0.21978888532960109
550,0.29380199192701795
404,0.2813225767486103
36819,0.3027557344970054
9343,0.22832692453873407
11562,0.18291069646495225
8649,0.1950030504869527
5548,0.21895162449101652
5549,0.25054993694939326
856,0.18011178320863
699,0.21818282162614555
709,0.18979466188124344
253,0.22083284536550665
660,0.19739813508605608
11377,0.3852687199841249
492,0.2678089552126898
128,0.266122687092265
9481,0.2550912610582752
9008,0.2648116873634863
16281,0.20412259388528659
16288,0.34308816630059824
1694,0.20246449022432866
476,0.19790194632616406
37094,0.20740620771149892
961,0.23319303383499224
24831,0.3579927765663263
11878,0.25449377411768925
11234,0.29350019506464303
957,0.26031365531802786
11886,0.30150314166679004
62204,0.16107007875189533
11040,0.1737191495920077
1621,0.2506786465652985
1832,0.19380665754063628
10047,0.19258703138680275
10228,0.1942915081903792
11663,0.19937918298058524
9289,0.3080567565415843
11165,0.2616484945557119
4203,0.25381658218070685
24226,0.19677533540449743
11379,0.3082976787895834
2039,0.2101327562136309
11943,0.24018624854250656
11481,0.19768652277012366
2668,0.22338188576041715
